Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,is_date_missing,validate_transaction
TXN_2773987,Smoothie,5,4,20,NULL,NULL,"Wednesday, January 11, 2023",0,yes
TXN_8685737,Smoothie,2,4,8,NULL,In-store,"Thursday, November 2, 2023",0,yes
TXN_1524626,Smoothie,2,4,8,Digital Wallet,NULL,"Friday, December 29, 2023",0,yes
TXN_7275407,Smoothie,2,4,8,Digital Wallet,In-store,"Friday, October 20, 2023",0,yes
TXN_2889622,Juice,4,3,12,Credit Card,NULL,"Wednesday, November 1, 2023",0,yes
TXN_9472241,Salad,3,5,15,Cash,Takeaway,"Friday, June 30, 2023",0,yes
TXN_4473352,Cake,1,3,3,NULL,In-store,"Thursday, November 16, 2023",0,yes
TXN_2814363,Tea,2,1.5,3,NULL,NULL,"Sunday, July 2, 2023",0,yes
TXN_1846004,Juice,3,3,9,Cash,In-store,"Sunday, May 21, 2023",0,yes
TXN_7140471,Cake,1,3,3,Credit Card,NULL,"Thursday, May 25, 2023",0,yes
TXN_3119542,Smoothie,1,4,4,Credit Card,NULL,"Tuesday, October 31, 2023",0,yes
TXN_7773968,Sandwich,5,4,20,Digital Wallet,Takeaway,"Friday, February 24, 2023",0,yes
TXN_9081088,Tea,2,1.5,3,Cash,Takeaway,"Monday, February 27, 2023",0,yes
TXN_8559167,Sandwich,5,4,NULL,NULL,Takeaway,"Saturday, December 9, 2023",0,NULL
TXN_1130191,Smoothie,2,4,8,Cash,In-store,"Thursday, April 6, 2023",0,yes
TXN_5215451,Sandwich,5,4,20,Digital Wallet,NULL,"Thursday, November 2, 2023",0,yes
TXN_1040764,Coffee,3,2,6,Cash,Takeaway,"Thursday, July 27, 2023",0,yes
TXN_5457133,Juice,5,3,15,NULL,In-store,"Friday, March 3, 2023",0,yes
TXN_8365478,NULL,3,4,12,Cash,Takeaway,"Monday, February 6, 2023",0,yes
TXN_2100697,Coffee,3,2,6,Digital Wallet,Takeaway,"Tuesday, September 19, 2023",0,yes
TXN_7676968,Smoothie,4,4,16,NULL,In-store,"Tuesday, February 21, 2023",0,yes
TXN_5726998,Cake,3,3,9,Credit Card,NULL,"Saturday, August 12, 2023",0,yes
TXN_4134594,Sandwich,3,4,12,Digital Wallet,In-store,"Wednesday, September 27, 2023",0,yes
TXN_5079340,Cookie,4,1,4,Cash,In-store,"Friday, August 18, 2023",0,yes
TXN_8276635,NULL,4,4,16,Digital Wallet,Takeaway,"Saturday, December 16, 2023",0,yes
TXN_1380601,Tea,4,1.5,6,Digital Wallet,In-store,"Saturday, March 11, 2023",0,yes
TXN_3959152,Juice,1,3,3,NULL,In-store,"Sunday, May 21, 2023",0,yes
TXN_7776739,Tea,2,1.5,3,NULL,Takeaway,"Thursday, February 23, 2023",0,yes
TXN_7569615,NULL,2,3,6,Cash,Takeaway,"Wednesday, June 7, 2023",0,yes
TXN_8703771,Cake,5,3,15,NULL,In-store,"Friday, May 12, 2023",0,yes
TXN_2052395,Smoothie,3,4,12,Credit Card,In-store,"Thursday, July 6, 2023",0,yes
TXN_9421441,NULL,2,4,8,Cash,NULL,"Tuesday, June 20, 2023",0,yes
TXN_9065402,NULL,1,5,5,Cash,Takeaway,"Friday, December 22, 2023",0,yes
TXN_2635532,NULL,4,4,16,Cash,Takeaway,"Saturday, January 14, 2023",0,yes
TXN_8256593,Salad,2,5,10,Digital Wallet,Takeaway,"Wednesday, August 9, 2023",0,yes
TXN_9271457,Cake,3,3,9,Digital Wallet,In-store,"Monday, February 27, 2023",0,yes
TXN_5392603,Coffee,1,2,2,Cash,In-store,"Sunday, May 14, 2023",0,yes
TXN_9263299,Cookie,2,1,2,Credit Card,Takeaway,"Sunday, October 8, 2023",0,yes
TXN_2301505,Cake,5,3,15,Digital Wallet,NULL,"Tuesday, March 21, 2023",0,yes
TXN_5895177,Cake,5,3,15,NULL,NULL,"Wednesday, August 16, 2023",0,yes
TXN_8751516,Tea,3,1.5,4.5,Cash,Takeaway,NULL,1,yes
TXN_8147357,Tea,5,1.5,7.5,NULL,Takeaway,"Thursday, April 20, 2023",0,yes
TXN_1436343,Cookie,1,1,1,Credit Card,In-store,"Sunday, November 26, 2023",0,yes
TXN_2214698,Salad,4,5,20,Credit Card,NULL,"Tuesday, October 10, 2023",0,yes
TXN_7480234,Salad,1,5,5,Cash,Takeaway,"Wednesday, May 10, 2023",0,yes
TXN_3283097,NULL,5,2,10,Cash,Takeaway,"Tuesday, February 28, 2023",0,yes
TXN_2633602,NULL,2,3,6,Digital Wallet,In-store,"Thursday, February 2, 2023",0,yes
TXN_3093219,Juice,5,3,NULL,Cash,NULL,"Saturday, January 28, 2023",0,NULL
TXN_3515730,NULL,1,1,1,Credit Card,NULL,"Monday, August 14, 2023",0,yes
TXN_3665733,Coffee,5,2,10,Cash,Takeaway,NULL,1,yes
TXN_4010658,Tea,5,1.5,7.5,NULL,NULL,"Tuesday, September 26, 2023",0,yes
TXN_1454467,Juice,3,3,9,Cash,In-store,"Wednesday, March 15, 2023",0,yes
TXN_2598728,Cake,2,3,6,Credit Card,NULL,"Friday, January 13, 2023",0,yes
TXN_3390285,Tea,2,1.5,3,NULL,Takeaway,"Monday, February 6, 2023",0,yes
TXN_8224079,Cookie,5,1,5,Cash,In-store,"Monday, October 16, 2023",0,yes
TXN_1916339,Cake,1,3,3,Cash,In-store,"Saturday, July 15, 2023",0,yes
TXN_8611035,Sandwich,5,4,20,Digital Wallet,In-store,"Sunday, May 28, 2023",0,yes
TXN_3595735,Tea,4,1.5,6,Digital Wallet,Takeaway,"Sunday, March 26, 2023",0,yes
TXN_4884822,Cookie,1,1,1,Credit Card,NULL,"Sunday, April 23, 2023",0,yes
TXN_3668051,Cake,1,3,3,NULL,NULL,"Friday, November 17, 2023",0,yes
TXN_6169633,Salad,4,5,20,Credit Card,Takeaway,"Wednesday, December 20, 2023",0,yes
TXN_3884811,Coffee,4,2,8,Credit Card,NULL,"Saturday, June 10, 2023",0,yes
TXN_7050740,NULL,1,3,3,Cash,Takeaway,"Wednesday, July 12, 2023",0,yes
TXN_4518102,Tea,5,1.5,7.5,Credit Card,In-store,"Wednesday, February 8, 2023",0,yes
TXN_5939055,Coffee,3,2,NULL,NULL,Takeaway,"Saturday, October 21, 2023",0,NULL
TXN_7809183,NULL,4,1,4,Digital Wallet,Takeaway,"Friday, September 8, 2023",0,yes
TXN_6071202,NULL,1,1,1,Cash,In-store,"Wednesday, June 7, 2023",0,yes
TXN_8158496,Tea,4,1.5,6,Cash,NULL,"Monday, June 19, 2023",0,yes
TXN_2726848,Cake,5,3,NULL,Credit Card,NULL,"Monday, September 11, 2023",0,NULL
TXN_3666858,Cake,4,3,12,Credit Card,In-store,"Wednesday, December 27, 2023",0,yes
TXN_5499915,Cookie,2,1,2,Digital Wallet,Takeaway,"Wednesday, February 1, 2023",0,yes
TXN_1564754,Salad,3,5,15,Digital Wallet,In-store,"Tuesday, March 14, 2023",0,yes
TXN_1824506,Cake,1,3,3,Cash,In-store,"Thursday, March 2, 2023",0,yes
TXN_3229758,Coffee,4,2,8,Cash,Takeaway,NULL,1,yes
TXN_3677592,Sandwich,2,4,8,Cash,NULL,"Monday, May 29, 2023",0,yes
TXN_1002457,Cookie,5,1,5,Digital Wallet,Takeaway,"Friday, September 29, 2023",0,yes
TXN_8056263,Smoothie,5,4,20,NULL,In-store,"Thursday, April 20, 2023",0,yes
TXN_4732351,Sandwich,1,4,4,Digital Wallet,In-store,"Saturday, April 22, 2023",0,yes
TXN_8049191,Cake,3,3,9,Credit Card,NULL,"Monday, July 31, 2023",0,yes
TXN_4980036,Cake,2,3,6,Cash,Takeaway,"Thursday, January 5, 2023",0,yes
TXN_3022839,Coffee,5,2,10,Digital Wallet,Takeaway,"Friday, August 25, 2023",0,yes
TXN_7701070,Coffee,5,2,10,Credit Card,Takeaway,"Friday, July 28, 2023",0,yes
TXN_8048037,Sandwich,2,4,8,Digital Wallet,Takeaway,"Friday, March 31, 2023",0,yes
TXN_4619029,Sandwich,3,4,12,Credit Card,In-store,NULL,1,yes
TXN_4444463,Cake,4,3,12,NULL,NULL,"Tuesday, May 16, 2023",0,yes
TXN_1887522,Sandwich,4,4,16,Cash,In-store,"Monday, February 20, 2023",0,yes
TXN_6908953,Tea,1,1.5,1.5,NULL,In-store,"Friday, December 8, 2023",0,yes
TXN_4759769,Sandwich,1,4,4,NULL,In-store,"Thursday, August 3, 2023",0,yes
TXN_2254479,Tea,2,1.5,3,NULL,Takeaway,"Thursday, August 3, 2023",0,yes
TXN_7555408,Salad,2,5,10,NULL,In-store,"Tuesday, June 6, 2023",0,yes
TXN_6857943,Cake,5,3,15,NULL,Takeaway,"Sunday, January 8, 2023",0,yes
TXN_9552845,Sandwich,3,4,12,Cash,NULL,"Saturday, February 18, 2023",0,yes
TXN_6769465,Juice,5,3,15,Digital Wallet,In-store,"Tuesday, June 13, 2023",0,yes
TXN_3656762,Sandwich,2,4,8,NULL,Takeaway,"Monday, July 31, 2023",0,yes
TXN_4980282,Cake,1,3,3,Digital Wallet,In-store,"Sunday, October 22, 2023",0,yes
TXN_4355728,NULL,4,3,12,Credit Card,NULL,"Monday, March 6, 2023",0,yes
TXN_2508476,Smoothie,5,4,20,Cash,NULL,"Friday, April 14, 2023",0,yes
TXN_8209125,Cookie,3,1,3,Credit Card,Takeaway,"Monday, January 30, 2023",0,yes
TXN_1751164,Salad,2,5,10,Cash,NULL,"Monday, September 11, 2023",0,yes
TXN_3730415,Cake,4,3,12,Credit Card,Takeaway,"Sunday, April 9, 2023",0,yes
TXN_4134253,Tea,4,1.5,6,Cash,In-store,"Saturday, October 7, 2023",0,yes
TXN_3256497,Coffee,2,2,4,Cash,NULL,"Sunday, August 20, 2023",0,yes
TXN_8763180,Smoothie,1,4,NULL,NULL,Takeaway,"Sunday, April 16, 2023",0,NULL
TXN_3219175,Sandwich,5,4,20,NULL,NULL,"Thursday, February 23, 2023",0,yes
TXN_6234872,Smoothie,1,4,NULL,NULL,NULL,"Saturday, December 23, 2023",0,NULL
TXN_7919440,Tea,4,1.5,6,Cash,NULL,"Saturday, August 19, 2023",0,yes
TXN_7558641,Coffee,1,2,2,Digital Wallet,In-store,"Friday, December 22, 2023",0,yes
TXN_9940220,Juice,2,3,6,NULL,Takeaway,"Sunday, March 5, 2023",0,yes
TXN_8805984,Juice,2,3,6,Credit Card,Takeaway,NULL,1,yes
TXN_2130483,Tea,4,1.5,6,Cash,NULL,"Saturday, November 25, 2023",0,yes
TXN_1972584,Sandwich,5,4,20,Digital Wallet,NULL,"Monday, July 10, 2023",0,yes
TXN_3150792,Coffee,5,2,NULL,Cash,NULL,"Sunday, July 2, 2023",0,NULL
TXN_2980008,Cake,3,3,9,Digital Wallet,NULL,"Friday, November 17, 2023",0,yes
TXN_5511805,Juice,1,3,NULL,NULL,Takeaway,"Saturday, June 3, 2023",0,NULL
TXN_7292548,Cookie,4,1,4,Digital Wallet,NULL,"Friday, March 24, 2023",0,yes
TXN_2169664,Smoothie,1,4,4,Cash,NULL,"Sunday, July 23, 2023",0,yes
TXN_3234877,Coffee,4,2,8,Cash,Takeaway,"Saturday, July 29, 2023",0,yes
TXN_6368719,Cake,4,3,12,Credit Card,Takeaway,"Tuesday, January 3, 2023",0,yes
TXN_8852585,Sandwich,4,4,16,Credit Card,Takeaway,"Thursday, January 5, 2023",0,yes
TXN_9201010,Salad,1,5,5,Credit Card,Takeaway,"Wednesday, March 15, 2023",0,yes
TXN_7817014,Cookie,1,1,1,Digital Wallet,Takeaway,NULL,1,yes
TXN_2873990,Sandwich,2,4,8,NULL,NULL,"Sunday, March 12, 2023",0,yes
TXN_3088796,Sandwich,4,4,16,Credit Card,NULL,"Wednesday, August 16, 2023",0,yes
TXN_3414935,Coffee,4,2,8,NULL,In-store,"Thursday, August 3, 2023",0,yes
TXN_3607652,Salad,4,5,20,Digital Wallet,In-store,"Monday, June 5, 2023",0,yes
TXN_8502094,Juice,5,3,15,Credit Card,In-store,"Tuesday, March 21, 2023",0,yes
TXN_9068244,Sandwich,5,4,20,Digital Wallet,Takeaway,"Thursday, October 19, 2023",0,yes
TXN_2696664,Cookie,5,1,5,NULL,In-store,"Saturday, January 7, 2023",0,yes
TXN_7661609,NULL,1,3,3,NULL,In-store,"Wednesday, November 29, 2023",0,yes
TXN_7633490,Cookie,1,1,1,Cash,Takeaway,"Friday, October 27, 2023",0,yes
TXN_9292230,Tea,4,1.5,6,Credit Card,In-store,"Friday, July 14, 2023",0,yes
TXN_1664665,NULL,3,3,9,Credit Card,In-store,"Sunday, May 21, 2023",0,yes
TXN_5081978,Cake,1,3,3,NULL,In-store,"Thursday, October 19, 2023",0,yes
TXN_7314409,Smoothie,5,4,20,Credit Card,NULL,"Sunday, August 6, 2023",0,yes
TXN_4573576,NULL,2,3,6,Cash,In-store,"Wednesday, July 5, 2023",0,yes
TXN_8006668,Tea,4,1.5,6,Credit Card,In-store,"Friday, December 22, 2023",0,yes
TXN_4369043,Juice,2,3,6,Cash,NULL,"Saturday, March 25, 2023",0,yes
TXN_3560062,Cookie,1,1,1,Cash,In-store,"Monday, March 20, 2023",0,yes
TXN_4769307,Tea,5,1.5,7.5,Digital Wallet,NULL,"Sunday, December 24, 2023",0,yes
TXN_7270652,Sandwich,1,4,4,NULL,Takeaway,"Sunday, May 14, 2023",0,yes
TXN_4991815,Cake,5,3,15,Cash,NULL,"Monday, November 6, 2023",0,yes
TXN_6360132,Sandwich,4,4,16,Cash,Takeaway,"Saturday, September 16, 2023",0,yes
TXN_8199829,Cake,2,3,6,Credit Card,NULL,"Saturday, July 29, 2023",0,yes
TXN_9166449,NULL,4,1,4,NULL,Takeaway,"Monday, July 31, 2023",0,yes
TXN_7864939,Sandwich,3,4,12,Digital Wallet,In-store,"Saturday, August 19, 2023",0,yes
TXN_2640701,Salad,3,5,15,NULL,Takeaway,"Sunday, May 7, 2023",0,yes
TXN_3740963,Salad,2,5,10,Digital Wallet,Takeaway,"Sunday, January 22, 2023",0,yes
TXN_8101633,Sandwich,2,4,8,NULL,In-store,"Thursday, August 10, 2023",0,yes
TXN_6063966,Juice,2,3,6,Digital Wallet,Takeaway,"Tuesday, October 24, 2023",0,yes
TXN_3779640,Tea,1,1.5,1.5,Digital Wallet,In-store,"Tuesday, May 16, 2023",0,yes
TXN_8278833,Cake,3,3,9,NULL,NULL,"Sunday, February 26, 2023",0,yes
TXN_8778598,Sandwich,3,4,12,Cash,NULL,"Saturday, September 2, 2023",0,yes
TXN_7550103,Cake,5,3,15,NULL,Takeaway,"Thursday, January 19, 2023",0,yes
TXN_3664656,Cookie,5,1,5,NULL,Takeaway,"Sunday, August 13, 2023",0,yes
TXN_7296560,Juice,2,3,6,NULL,NULL,"Friday, October 20, 2023",0,yes
TXN_8136881,Salad,3,5,15,Cash,In-store,"Monday, August 28, 2023",0,yes
TXN_3981449,Smoothie,2,4,8,Cash,In-store,"Wednesday, June 21, 2023",0,yes
TXN_2641386,Sandwich,3,4,12,NULL,Takeaway,"Saturday, March 25, 2023",0,yes
TXN_1485417,Cookie,3,1,3,Cash,In-store,NULL,1,yes
TXN_4033802,Tea,3,1.5,4.5,Cash,Takeaway,"Thursday, March 2, 2023",0,yes
TXN_7752124,NULL,3,4,12,Credit Card,NULL,"Saturday, December 9, 2023",0,yes
TXN_9762324,Cake,2,3,6,Cash,In-store,NULL,1,yes
TXN_1628509,Smoothie,5,4,20,NULL,Takeaway,NULL,1,yes
TXN_4183823,Sandwich,4,4,16,Credit Card,NULL,"Tuesday, March 28, 2023",0,yes
TXN_2239041,NULL,4,1.5,6,NULL,In-store,"Tuesday, October 24, 2023",0,yes
TXN_4696439,Cookie,1,1,1,Cash,In-store,"Saturday, May 27, 2023",0,yes
TXN_8826983,Smoothie,5,4,20,Cash,In-store,"Saturday, January 14, 2023",0,yes
TXN_8267034,Juice,2,3,6,NULL,Takeaway,"Tuesday, June 20, 2023",0,yes
TXN_1959334,Coffee,3,2,6,NULL,NULL,"Thursday, June 29, 2023",0,yes
TXN_6842808,Tea,2,1.5,3,NULL,NULL,"Sunday, October 22, 2023",0,yes
TXN_2947822,Cake,4,3,12,Digital Wallet,In-store,"Friday, October 27, 2023",0,yes
TXN_5531712,NULL,2,1.5,3,Cash,NULL,"Monday, January 9, 2023",0,yes
TXN_2148838,Sandwich,2,4,8,Credit Card,NULL,"Saturday, August 5, 2023",0,yes
TXN_1330506,Cookie,3,1,3,Digital Wallet,NULL,"Friday, November 10, 2023",0,yes
TXN_5898743,Juice,4,3,NULL,NULL,Takeaway,NULL,1,NULL
TXN_8957369,Salad,4,5,20,Digital Wallet,NULL,"Wednesday, October 18, 2023",0,yes
TXN_9340653,Smoothie,1,4,4,Digital Wallet,NULL,"Thursday, October 19, 2023",0,yes
TXN_2493446,Sandwich,1,4,4,Cash,Takeaway,"Friday, May 19, 2023",0,yes
TXN_4538354,Juice,3,3,9,Cash,Takeaway,"Friday, April 21, 2023",0,yes
TXN_7098730,Cake,2,3,6,Digital Wallet,NULL,"Friday, November 10, 2023",0,yes
TXN_2690314,Tea,5,1.5,7.5,Cash,In-store,"Thursday, August 10, 2023",0,yes
TXN_8171171,Coffee,1,2,2,NULL,Takeaway,"Saturday, May 13, 2023",0,yes
TXN_3791639,NULL,4,3,12,Digital Wallet,NULL,NULL,1,yes
TXN_2968827,Salad,5,5,25,Digital Wallet,Takeaway,"Thursday, September 14, 2023",0,yes
TXN_4546375,NULL,1,5,5,Credit Card,NULL,"Monday, February 20, 2023",0,yes
TXN_1387401,Cookie,4,1,4,Cash,In-store,"Thursday, October 19, 2023",0,yes
TXN_6727029,Tea,2,1.5,3,NULL,Takeaway,"Friday, July 7, 2023",0,yes
TXN_3917193,Juice,5,3,15,Credit Card,Takeaway,"Friday, November 17, 2023",0,yes
TXN_8518516,Sandwich,4,4,16,NULL,NULL,"Wednesday, August 16, 2023",0,yes
TXN_2062854,Sandwich,4,4,16,Digital Wallet,Takeaway,"Friday, December 1, 2023",0,yes
TXN_4075863,Smoothie,3,4,NULL,Cash,Takeaway,"Sunday, May 21, 2023",0,NULL
TXN_5624860,Tea,3,1.5,4.5,Credit Card,Takeaway,"Tuesday, August 22, 2023",0,yes
TXN_6669417,Salad,5,5,25,NULL,Takeaway,"Tuesday, January 3, 2023",0,yes
TXN_7837381,Sandwich,5,4,20,NULL,Takeaway,"Monday, July 17, 2023",0,yes
TXN_1725926,Juice,5,3,15,Credit Card,NULL,"Saturday, December 23, 2023",0,yes
TXN_3403173,Salad,1,5,5,NULL,NULL,"Saturday, June 24, 2023",0,yes
TXN_4059912,NULL,3,4,12,NULL,NULL,"Friday, April 21, 2023",0,yes
TXN_3381656,Cake,5,3,15,Cash,Takeaway,"Thursday, October 26, 2023",0,yes
TXN_9956154,Cake,4,3,12,NULL,In-store,"Thursday, May 11, 2023",0,yes
TXN_7110444,NULL,4,5,20,Cash,NULL,"Thursday, December 7, 2023",0,yes
TXN_6250692,Sandwich,1,4,4,NULL,NULL,"Friday, September 1, 2023",0,yes
TXN_1183995,Salad,5,5,25,Digital Wallet,Takeaway,"Tuesday, March 28, 2023",0,yes
TXN_9452225,Tea,1,1.5,1.5,NULL,In-store,"Sunday, February 26, 2023",0,yes
TXN_9113574,Coffee,4,2,8,NULL,In-store,"Wednesday, January 4, 2023",0,yes
TXN_5813015,Cookie,5,1,5,Digital Wallet,NULL,"Saturday, October 7, 2023",0,yes
TXN_3213035,Smoothie,4,4,16,NULL,In-store,"Sunday, May 21, 2023",0,yes
TXN_7578769,Sandwich,5,4,20,Digital Wallet,Takeaway,"Monday, January 30, 2023",0,yes
TXN_3515664,Coffee,2,2,4,Cash,Takeaway,"Monday, September 25, 2023",0,yes
TXN_6209258,Juice,1,3,3,Credit Card,NULL,"Monday, March 6, 2023",0,yes
TXN_8594004,Cookie,4,1,4,Credit Card,NULL,"Saturday, February 25, 2023",0,yes
TXN_6422433,Sandwich,5,4,20,Digital Wallet,Takeaway,"Tuesday, May 9, 2023",0,yes
TXN_2865033,Coffee,2,2,NULL,Cash,NULL,"Thursday, August 3, 2023",0,NULL
TXN_5547519,Salad,4,5,20,NULL,In-store,"Saturday, May 13, 2023",0,yes
TXN_2392263,Salad,5,5,25,NULL,Takeaway,"Wednesday, February 8, 2023",0,yes
TXN_3810451,Juice,4,3,12,NULL,NULL,NULL,1,yes
TXN_4669664,Cookie,1,1,1,Digital Wallet,In-store,"Thursday, December 21, 2023",0,yes
TXN_9470612,Cake,3,3,9,NULL,Takeaway,"Sunday, April 30, 2023",0,yes
TXN_8320245,Tea,3,1.5,4.5,NULL,Takeaway,"Sunday, April 9, 2023",0,yes
TXN_5904646,Smoothie,1,4,4,NULL,NULL,"Sunday, March 26, 2023",0,yes
TXN_4498526,Smoothie,3,4,12,Credit Card,NULL,"Tuesday, June 20, 2023",0,yes
TXN_2744907,Salad,2,5,10,Digital Wallet,NULL,NULL,1,yes
TXN_5209585,Tea,2,1.5,3,NULL,Takeaway,"Saturday, August 12, 2023",0,yes
TXN_2213556,Coffee,1,2,2,Cash,In-store,"Tuesday, May 30, 2023",0,yes
TXN_3826038,Salad,1,5,5,Cash,Takeaway,"Friday, October 20, 2023",0,yes
TXN_7596587,Tea,3,1.5,4.5,Credit Card,NULL,"Wednesday, February 8, 2023",0,yes
TXN_7380277,Sandwich,4,4,16,Digital Wallet,Takeaway,"Monday, April 24, 2023",0,yes
TXN_1353479,Smoothie,4,4,16,Cash,NULL,"Wednesday, September 20, 2023",0,yes
TXN_6054137,Juice,3,3,9,NULL,In-store,"Tuesday, May 9, 2023",0,yes
TXN_9266394,Cookie,2,1,2,Credit Card,In-store,"Wednesday, July 12, 2023",0,yes
TXN_5448157,NULL,3,1,3,Credit Card,NULL,"Wednesday, January 11, 2023",0,yes
TXN_8298311,Tea,2,1.5,3,Digital Wallet,In-store,NULL,1,yes
TXN_6744866,Tea,4,1.5,6,NULL,Takeaway,NULL,1,yes
TXN_6152588,Coffee,3,2,6,Cash,Takeaway,"Tuesday, November 21, 2023",0,yes
TXN_6569656,NULL,5,1,5,Cash,NULL,"Tuesday, February 28, 2023",0,yes
TXN_2156206,Smoothie,2,4,8,NULL,NULL,"Saturday, February 4, 2023",0,yes
TXN_3142258,Salad,4,5,NULL,NULL,Takeaway,"Friday, November 3, 2023",0,NULL
TXN_5739806,Smoothie,3,4,12,Credit Card,In-store,"Monday, September 18, 2023",0,yes
TXN_9228978,Coffee,5,2,10,Digital Wallet,In-store,"Thursday, February 9, 2023",0,yes
TXN_5897205,Cookie,1,1,1,NULL,In-store,"Saturday, June 10, 2023",0,yes
TXN_1556652,Cake,5,3,15,Digital Wallet,NULL,"Thursday, April 6, 2023",0,yes
TXN_8608765,Salad,4,5,20,Credit Card,NULL,"Saturday, September 2, 2023",0,yes
TXN_8764825,Smoothie,3,4,12,Cash,NULL,NULL,1,yes
TXN_7353972,NULL,4,3,12,Cash,In-store,"Thursday, February 2, 2023",0,yes
TXN_1124753,Salad,4,5,20,Digital Wallet,In-store,"Thursday, October 19, 2023",0,yes
TXN_9410981,Cookie,2,1,2,NULL,Takeaway,"Tuesday, February 7, 2023",0,yes
TXN_9349962,NULL,4,4,16,NULL,In-store,NULL,1,yes
TXN_7611120,Juice,2,3,6,Cash,Takeaway,"Thursday, March 30, 2023",0,yes
TXN_2106959,Sandwich,5,4,20,Digital Wallet,NULL,"Tuesday, September 5, 2023",0,yes
TXN_2237115,Coffee,1,2,2,NULL,Takeaway,"Friday, January 13, 2023",0,yes
TXN_6836137,Cake,4,3,12,NULL,In-store,"Wednesday, August 30, 2023",0,yes
TXN_6316959,Tea,2,1.5,3,Cash,In-store,"Friday, November 10, 2023",0,yes
TXN_2265984,Cookie,5,1,5,Credit Card,Takeaway,"Wednesday, October 18, 2023",0,yes
TXN_6352917,Salad,5,5,NULL,Cash,NULL,"Friday, May 5, 2023",0,NULL
TXN_9564123,Cake,4,3,12,Credit Card,NULL,"Thursday, March 23, 2023",0,yes
TXN_3946544,Cake,5,3,15,Credit Card,NULL,NULL,1,yes
TXN_1123138,Salad,1,5,5,Cash,In-store,"Friday, February 10, 2023",0,yes
TXN_9212503,Salad,2,5,10,Digital Wallet,Takeaway,"Sunday, October 8, 2023",0,yes
TXN_6868049,Juice,5,3,15,Digital Wallet,NULL,NULL,1,yes
TXN_2806243,Salad,4,5,20,Digital Wallet,Takeaway,"Saturday, January 14, 2023",0,yes
TXN_9759896,Tea,4,1.5,6,NULL,NULL,"Saturday, December 2, 2023",0,yes
TXN_7560807,Salad,2,5,10,Credit Card,NULL,"Sunday, April 16, 2023",0,yes
TXN_3286932,Cookie,1,1,1,Digital Wallet,Takeaway,"Tuesday, July 11, 2023",0,yes
TXN_3481470,Salad,4,5,20,Credit Card,In-store,"Sunday, December 24, 2023",0,yes
TXN_3469469,Cookie,1,1,1,Digital Wallet,In-store,"Wednesday, October 25, 2023",0,yes
TXN_2681833,NULL,3,1,3,Digital Wallet,In-store,"Thursday, October 5, 2023",0,yes
TXN_3179966,Tea,2,1.5,3,Digital Wallet,NULL,"Saturday, May 27, 2023",0,yes
TXN_3629351,Cake,1,3,3,Digital Wallet,NULL,"Friday, July 21, 2023",0,yes
TXN_3142836,Cake,2,3,6,Cash,NULL,"Wednesday, November 1, 2023",0,yes
TXN_4998786,Cake,5,3,15,Credit Card,Takeaway,"Wednesday, October 25, 2023",0,yes
TXN_6904590,Coffee,4,2,8,Credit Card,NULL,"Sunday, February 19, 2023",0,yes
TXN_2126408,Cookie,3,1,3,Cash,Takeaway,"Thursday, October 19, 2023",0,yes
TXN_8664315,Salad,2,5,10,Cash,NULL,"Monday, August 14, 2023",0,yes
TXN_8958593,Juice,5,3,15,Digital Wallet,In-store,"Saturday, July 8, 2023",0,yes
TXN_2383598,Sandwich,2,4,8,Digital Wallet,In-store,"Tuesday, September 19, 2023",0,yes
TXN_2211685,Smoothie,1,4,4,Credit Card,In-store,"Tuesday, June 6, 2023",0,yes
TXN_1503602,Tea,5,1.5,7.5,Digital Wallet,NULL,"Saturday, December 16, 2023",0,yes
TXN_8716752,Juice,1,3,3,NULL,In-store,"Tuesday, December 5, 2023",0,yes
TXN_5933480,Sandwich,3,4,12,Digital Wallet,In-store,"Monday, September 4, 2023",0,yes
TXN_4364091,Smoothie,1,4,4,NULL,Takeaway,"Friday, April 14, 2023",0,yes
TXN_9203920,NULL,4,3,12,NULL,Takeaway,"Wednesday, November 1, 2023",0,yes
TXN_6721531,Tea,4,1.5,6,NULL,In-store,"Monday, March 6, 2023",0,yes
TXN_5447508,Sandwich,3,4,12,Digital Wallet,Takeaway,"Wednesday, June 28, 2023",0,yes
TXN_5686113,Sandwich,5,4,20,Digital Wallet,In-store,"Saturday, September 9, 2023",0,yes
TXN_9239779,Salad,1,5,5,Cash,NULL,"Monday, January 9, 2023",0,yes
TXN_9265319,Salad,3,5,15,Cash,NULL,"Wednesday, November 15, 2023",0,yes
TXN_9265313,Cake,3,3,9,NULL,In-store,"Sunday, October 1, 2023",0,yes
TXN_3397609,Smoothie,2,4,8,Digital Wallet,In-store,"Saturday, July 22, 2023",0,yes
TXN_9347203,Sandwich,5,4,20,Cash,In-store,"Saturday, April 15, 2023",0,yes
TXN_2132186,Salad,1,5,5,Credit Card,NULL,"Wednesday, February 1, 2023",0,yes
TXN_3383926,Cake,3,3,9,Cash,Takeaway,"Saturday, July 8, 2023",0,yes
TXN_6905718,Salad,5,5,25,Credit Card,In-store,"Monday, February 20, 2023",0,yes
TXN_3130548,Cookie,4,1,4,NULL,Takeaway,"Monday, August 21, 2023",0,yes
TXN_7993951,Tea,2,1.5,3,Digital Wallet,Takeaway,"Thursday, December 14, 2023",0,yes
